PC1,PC2,Cluster
0.4707221843565784,-1.4352168145715252,0
1.6351632795888624,-1.2623757373926088,1
1.410024360314515,-1.1073453648941456,1
2.518369141937541,-1.0065053073005477,1
1.750079261760452,-0.7623967645804718,1
0.5323685885974138,-0.26770017523000295,1
-0.7320294296288336,-0.20155601662768308,0
-0.3086912243635296,-0.2612454901880395,0
0.2219401940184672,-0.43712750515348864,0
0.423776738335876,-0.4830906402008236,1
2.127308720633296,-0.6953501177461479,1
3.407510296723302,-0.8229514133849949,1
3.4589019422208067,-0.8249361382639975,1
3.5308271780556266,-0.9473356276865736,1
2.0571298833411267,-0.833513700810593,1
1.3828747216167214,-0.7938951719637588,1
1.0499459908776452,-0.9762765487169277,1
1.0225856712312125,-0.7662614546516205,1
-0.052716552724760446,-0.8261721765684179,0
0.21065775288845448,-0.9110214923249258,0
-1.6563667313741344,-0.5949904399339482,0
-2.4411472397320457,-0.5847495268890841,0
-2.886207489679927,-0.5533004993445496,0
-2.8952478607677645,-0.7256554018861198,0
-1.8483902912419634,-0.7273809427776422,0
-0.9147232918330342,-0.5728873466958574,0
0.03755952449732174,-0.45071719666881044,0
0.9802055533676044,-0.3383554451698296,1
0.8082707376040886,-0.14121593026730453,1
-0.5699502234890909,0.08429232638370875,0
-0.8705804135626891,0.1330283054875019,0
-0.5551383376099928,0.12630423873033927,0
0.9090830831128722,-0.027938057888325676,1
1.081359716327487,-0.0932840523732597,1
1.1950786658470127,-0.11579153675755983,1
3.948323244316307,-0.41223430059700183,1
4.958466454969953,-0.6061391372334483,1
2.6047164576713167,-0.5295060435554244,1
0.7329593090966945,-0.4392166058440943,1
0.7044883609769005,-0.5436782609850799,1
-0.44700856142123013,-0.47830207751255444,0
-0.6318512209047277,-0.5048848565788165,0
-0.6408431564173577,-0.48190194626394045,0
-1.3443401292822506,-0.8632431964845492,0
-1.83113393199476,-0.45685605631263393,0
-1.7971615849652864,-0.5552680834770874,0
-0.8460590250494392,-0.6132853793699917,0
0.4619790368593264,-0.7448695799024672,1
4.589910083347307,-0.4923182816401051,1
7.2050067113595455,-0.4259141345964113,1
5.279919814261324,-0.49503792064056307,1
3.7356503079416457,-0.35242773051056697,1
2.003111836482707,-0.011791611108146605,1
1.8955943655708958,0.3676780573412946,1
1.7230253812228684,0.5132899805681121,1
0.8626588555248716,0.5204673591147005,1
0.6556624905706234,0.5662641693709753,1
1.7660838663507419,0.5455841864227511,1
6.213005552304443,0.355736326768513,1
7.934938288578392,0.0852999250462219,1
6.371448892167353,0.010832782724430145,1
3.8514848845311835,-0.24516120470890304,1
2.423239591264401,-0.25693828108261296,1
-0.219022197709526,-0.19563972766544288,0
0.5013820135747499,-0.3281199191672686,1
-1.4838609594998096,-0.27208394696678245,0
-2.7851045580228377,-0.0856070201103175,0
-2.5628375315367244,-0.7814378609187161,0
-2.869230711230844,-0.37724421404000646,0
-3.218814370928778,-0.2655922019553087,0
-2.3443950873770567,-0.5545536075077856,0
-1.5597531830685467,-0.6487173555415237,0
2.118980768281667,-0.7064942540087871,1
2.775680690735767,-0.2631510098042303,1
4.824804576717907,-0.4519852885379641,1
3.604432729002509,-0.3269954696381669,1
2.7908347991608804,0.05992298098691921,1
3.7898824597905056,0.14506015966112193,1
3.1137192704242027,0.07018341440498786,1
1.313411836064555,0.32487332014976855,1
1.908756670269665,0.4502004156413888,1
1.8954578739284265,0.37047407789667797,1
2.245601153827297,0.12559370519027505,1
2.860749011369386,0.08602118278786462,1
2.2695537264403156,-0.12327593041672551,1
5.240941278857607,-0.5308434046263302,1
2.060688105137654,-0.3946029831469603,1
0.5520776295361074,-0.36059812692839427,1
-0.1802524185856399,-0.49438372449835766,0
-1.4210174322936762,-0.3763405043360264,0
-2.1342173931298127,-0.42146530763032475,0
-2.4273851448312085,-0.9416801837999983,0
-3.3368441608713955,-0.44638367011248775,0
-3.8206846529297547,-0.3642727026290709,0
-3.4617267235571823,-0.4759857267430267,0
-0.7812968961807012,-0.9124714674134057,0
3.111329584686768,-0.8569726381868874,1
6.233041394859887,-0.279322257220573,1
3.409257549819355,-0.3505521330846197,1
2.1603751210796003,-0.1915716338809275,1
1.5356897071939588,-0.054512628095735344,1
2.1551664938745976,0.059666094441190455,1
1.4543075150971518,0.4121127172153453,1
-0.0014913994327849737,0.3732180072308375,0
1.453760513881784,0.4004791574539662,1
0.3950789034891574,0.3450240231136918,1
4.049266873039667,-0.06303533379653616,1
7.544054804756984,-0.2844502910873872,1
7.2178095236980235,-0.2057560132773097,1
5.604526823097209,-0.46441649834829263,1
2.490345166851848,-0.5528764551899324,1
2.6513288213016972,-0.4604370660213722,1
1.138848307849658,-0.621653295046075,1
-0.545827319783431,-0.58818817927315,0
-1.5273730470934717,-0.43329861625876487,0
-2.012243666563667,-0.8713704280374702,0
-2.6507641664129307,-0.7083135598972438,0
-3.0476441974353703,-0.4844826740158601,0
-2.6821282214043074,-0.7371256209954195,0
-0.757258079502269,-0.8171006314961775,0
3.69250044844468,-0.8762119384041596,1
6.583090222269138,-0.6207667467830864,1
3.8435382145937704,-0.6115381488722791,1
2.1196465097686485,-0.37866078758098104,1
1.2996814574030886,0.009406884474977208,1
1.1368318953247547,0.15700757123932554,1
1.0557440731999115,0.3040256994654258,1
1.0255249045561288,0.2831720188586331,1
2.4214138564315735,0.1843981164245552,1
1.6329545095472597,0.16976087060373826,1
3.1747515814761704,0.04917397744875493,1
4.5100540635828645,-0.20354237914550075,1
4.444747469586293,-0.4863720329661068,1
1.8249388565157778,-0.49111796643218614,1
0.8009602967743978,-0.5070604156398345,1
0.000619896038000283,-0.4701968550945925,0
-0.30861325806264334,-0.6960390686187218,0
-1.2678498995300065,-0.6371193790819217,0
-2.8508681616839158,-0.26531458598848257,0
-3.021719504070276,-0.8432544794915573,0
-4.002566170607021,-0.07986930992211745,0
-4.427846101098485,-0.03566495628631333,0
-3.4121844996589723,-0.3170795831224647,0
-1.216163702940942,-0.5437851970196027,0
3.9076168845755577,-0.8110756489583241,1
5.589481404557824,-0.5699494234645904,1
2.659250706823762,-0.6579253905354098,1
1.914278465105994,-0.529595462888393,1
1.1634712761441115,-0.44308018068325306,1
1.3584055311082341,-0.2634827406282965,1
1.9153002166543072,-0.32106164823475886,1
2.5186683691604927,-0.28066738453992146,1
2.858760277007063,-0.42494980652424935,1
3.3257075360303476,-0.5025144555321261,1
2.8796107508834172,-0.40182636091822654,1
3.279093218108101,-0.4302198100611129,1
2.9166172309164757,-0.3851637440582245,1
2.4922642245551203,-0.5888181691643083,1
0.20366359093833636,-0.4156227324456904,0
-0.06436762350539967,-0.45217109105404985,0
-1.6429127539147186,-0.4972603486383689,0
-1.991535478453775,-0.39773096260307955,0
-2.524535080715562,-0.3766651411320458,0
-2.485008351967716,-0.7583338797570557,0
-3.3422256904538297,-0.15750117785863318,0
-3.1873555691996738,-0.14195726258094915,0
-3.1438864655459997,-0.273676901563462,0
-1.8914568764056847,-0.5065322235089463,0
0.11919037915678432,-0.6438722334212397,0
0.5296518532467568,-0.4143964824353537,1
1.2304817783057918,-0.38634528239174215,1
1.483442546297046,-0.45083601601505685,1
1.4177446651991565,-0.3234596512733386,1
1.3188792189545455,-0.1964232924023002,1
0.3311054521729054,0.11440037999185036,0
-0.42263501410289994,0.26026905581158255,0
-0.8983852613296611,0.37850337511526044,0
0.24122178923656434,0.22249518339059735,0
1.1988340574332141,0.11444439795574295,1
2.7930669418884726,-0.1917884608020175,1
2.8064639595408187,-0.3201690875012367,1
2.034497639100593,-0.2778422164691081,1
0.7123335729467629,-0.1278921624938076,1
0.3063435813351368,-0.019846598633423966,0
0.6036545208133453,-0.3007848592028302,1
-0.5906422613034025,-0.26095223219648334,0
-1.2599355931293343,-0.12327662472536059,0
-0.9012611664951854,-0.43999948209274314,0
-1.5104580715089693,-0.09265216996460977,0
-2.319997209051001,0.01990564746316662,0
-3.411622253492476,0.2248224581288442,0
-2.1927344491058496,-0.023653911738867574,0
-1.2860772785735821,-0.3098258697397236,0
-0.8921709747858201,-0.1708286578412275,0
-0.23724173427719286,-0.042435685773285964,0
-0.4023514941106421,0.37049055862876007,0
-0.541855586298807,0.3880028439162308,0
-0.8301017194737249,0.49638868288726673,0
-2.0310889702141393,0.8771467827229397,0
-0.8077044357295812,0.8790363233890656,0
-1.1130325164303478,0.30557034045411996,0
-0.19440516135915195,0.14810137797352332,0
1.8664494815554227,0.09677723153821398,1
1.4148433289802085,-0.11870436847867814,1
2.794962383689515,-0.4699209645535002,1
0.8614722449448147,-0.2711420320695509,1
-0.05638483535288841,-0.08043264167747326,0
-0.08617755830940264,0.02251526024664722,0
-1.108655415166963,-0.0037365508592024596,0
-1.615733958793378,0.05948905790140772,0
-3.7797208071807904,0.4031052318291061,0
-4.047352502196449,-0.3839913437992819,0
-4.620923089787579,0.3981281770599721,0
-4.739669409392446,0.4477794864343531,0
-3.568177548381637,0.29438113491332424,0
-1.6294821045169412,0.03669002375939076,0
2.353210950615216,-0.17030369736473,1
2.1556889965743307,-0.07176008062367066,1
-1.2295488187868786,-0.06270815317204419,0
-1.0681717168733729,-0.02245647823006949,0
-0.48568913657162416,0.2016179722051232,0
-0.4663025720562194,0.30634515829004744,0
-0.21406493116409245,0.14274512683470778,0
-0.31169232042224104,0.12750558934721043,0
-0.22208403302704657,0.018495971728328925,0
0.15897869015207577,0.029831967393092212,0
2.4879328460391728,-0.22676533727670792,1
3.158837049137486,-0.4342870952804695,1
3.1124415967779244,-0.5146086323852989,1
1.5887246682881182,-0.5393650699634682,1
0.028812169707056544,-0.6098431456423309,0
-1.7135610612572398,-0.34273870278191493,0
-2.6312329794188294,-0.41314397082377147,0
-3.0249605417321845,-0.3626592490564173,0
-3.0345450540130616,-0.4761175960216017,0
-3.487134431269619,-1.0900318611211939,0
-4.651953567892857,-0.37047679112277937,0
-5.156570427427236,-0.4818311183045559,0
-3.960270466114099,-0.5582985368621836,0
-2.0745624004054957,-0.8557905713504695,0
1.3990052674237365,-1.0455496732814518,1
2.9379884658875346,-0.6996695195058011,1
1.8773947935972524,-0.8579500838341881,1
1.5649912189003383,-0.8110332353136623,1
0.9797849318414744,-0.758251378945748,1
1.892017289444836,-0.6380002842121504,1
0.48294512732625483,-0.3917628277253196,1
-0.2598137714792456,-0.4284655820904499,0
-0.5186815007647603,-0.6137847922956214,0
0.9638154069215524,-0.5690335045881253,1
-0.6363659392466722,-0.4641868229426361,0
0.756991413482558,-0.7053886163956016,1
1.4190492842125848,-0.9037502008590317,1
-0.6313337678627552,-0.6551708722238826,0
-1.4636332425719596,-0.7678309252109308,0
-1.3106357131268913,-0.7323764218180577,0
-2.0267848057896636,-0.7996632450045621,0
-2.246977987266318,-0.7746397891703882,0
-3.1475296187806734,-0.593777993115231,0
-3.264194665103396,-1.267505289825748,0
-3.565072263818145,-0.7910952129439378,0
-3.967268397475794,-0.6325545152173745,0
-3.6523940379990285,-0.6882973380860908,0
-2.115914790409423,-0.800414955868102,0
0.9191267372155457,-0.8322607633316602,1
3.3611988131127886,-0.6737064593916345,1
1.3352858095532194,-0.8309834402219584,1
-0.6819911734537667,-0.4374745465160734,0
-1.2082288559646084,-0.39269282198581573,0
-0.7419480747604333,-0.3421771888282968,0
-0.08613113377893293,-0.3547130370965502,0
-1.208174025637856,-0.6447685101507807,0
0.9782437038234195,-1.0592960852167361,1
1.4543073705285745,-0.8118598584825426,1
0.6709913498047,-0.7574421788801686,1
2.981846210974921,-0.8539843197266678,1
1.339679944912556,-0.9702184295925563,1
0.06071827177012457,-1.063220383504778,0
-1.1733292523334529,-0.9912610092610274,0
-2.0618384384531607,-0.7926143898652975,0
-2.541235029303492,-0.9425351087851933,0
-3.6294291024415273,-0.6350242858281206,0
-3.951907394155495,-0.7809914488856234,0
-3.651276481875547,-1.360097795860329,0
-4.809781422560616,-0.5133853567663179,0
-5.271259370209683,-0.4364778619624196,0
-4.206946396979285,-0.865271962682778,0
-2.5497722306749635,-1.0466416079198695,0
0.39409831225024144,-1.1017030487662027,0
1.7655330622779828,-0.9728890932987186,1
-0.6452123456003,-0.9440890123549683,0
-1.2316197229433343,-0.8448878353430915,0
-1.6363065383501945,-0.47591645283311623,0
-0.6746393154829784,-0.42243223669230007,0
-1.173736971247471,-0.3335436128582767,0
-0.855244313840676,-0.28391456945981025,0
-0.3562639039356042,-0.23574929528983304,0
-0.6301592493318992,-0.13827204883446484,0
0.8463399192183183,-0.3331737009288951,1
3.5063384898306933,-0.6396456627508371,1
3.0065060096750194,-0.7012394699562765,1
0.37014197578754215,-0.9410232160532541,0
-1.2906637266394638,-1.0367548998779248,0
-1.8887988222541434,-0.9749902433429324,0
-1.9755288670364646,-1.1287338933653785,0
-2.2369447207541717,-1.051864118065471,0
-2.733067002047427,-1.0324413695261365,0
-3.5258870641322644,-1.5394068141952155,0
-3.640619481627539,-0.9716579279563504,0
-2.758818290629785,-1.165806824203381,0
-2.1750783940637186,-1.1889461741080807,0
-1.219854991523791,-1.2083498631672998,0
1.5533930595351724,-1.0350578753898572,1
2.4240312704540163,-0.8965700404477553,1
1.459565205001386,-0.6949655416600058,1
0.7601919446220176,-0.5076597922417412,1
-0.5275312210461425,-0.14848702106515732,0
-0.23870997168198277,-0.14823513300831634,0
-1.3598482728536618,-0.380391418941897,0
-2.3589093831254186,-0.5299331841593008,0
-0.9571175351986689,-0.5804493920909248,0
0.04333404577518623,-0.51057301561213,0
0.1133434479181646,-0.7661410377990713,0
0.05525832960726306,-0.9015124068240598,0
-0.2721194036138056,-0.9554038157928818,0
-1.6581966132327746,-1.0724262687098536,0
-2.221135849861903,-1.0450420848308148,0
-2.426844747963655,-0.9122214657723765,0
-2.371232382112837,-1.156088810329148,0
-3.22413377872939,-1.1779879574924832,0
-2.3730238769533485,-1.2074401623689643,0
-2.207888305847964,-1.6368070821068745,0
-2.799513963656142,-1.1400964520315433,0
-3.796466408120195,-0.9561213139591671,0
-3.428924026364934,-1.246512575301851,0
-2.90684939590165,-1.2209129233571614,0
-1.5230245368247564,-1.1911447482277664,0
-0.6465783807446537,-0.838440675998721,0
-0.4870387257188267,-0.49399873207595546,0
-0.8320983975370401,-0.3752540875288615,0
-1.0846943301999104,-0.28080188928470423,0
-0.8524616087137599,-0.15457430591198212,0
0.0857522269841964,-0.3593762447954348,0
-1.3214348997119267,-0.43957454395904255,0
-0.21254652250237366,-0.2599996775167506,0
-0.20678676303768886,-0.4765726151423845,0
0.4224776525416906,-0.6239346462581358,1
1.1635163335542087,-0.8821904112591454,1
0.862271409860696,-0.7902974647818543,1
-0.2826134561283124,-0.8695731305553471,0
-0.8888685800570251,-0.839151584950973,0
0.10605662841442207,-1.040832468260964,0
-0.45269123596969396,-1.1122647681153197,0
-0.6181117552871771,-1.1298863928153735,0
-1.493773164224941,-1.0710389462543892,0
-0.6932802149375633,-1.4224104116109277,0
-2.2086475593376202,-1.0170708439029235,0
-3.46234561353309,-0.7620803234917719,0
-2.789649513550315,-1.0667457428751577,0
-2.6237871553237118,-1.1982902149571661,0
-2.100970541883775,-0.966875778313745,0
-0.8567722293051168,-0.7216367990575208,0
-0.39091307817710275,-0.3958847917511575,0
-0.3561435578919684,-0.17264617207539282,0
-1.2483164567269858,0.11035840910200866,0
-2.320460445505874,0.0859915681357911,0
-3.225163036542263,-0.05349960421206217,0
-2.6182543220431325,-0.1376671165397076,0
-2.662715386064037,-0.16748263628437496,0
-2.6259138120930294,-0.3041390386132749,0
-2.2654492790582355,-0.4511021728662706,0
-1.5064376334657676,-0.6190763034176548,0
-1.4971833096846734,-0.814863178601065,0
-2.7245873309842286,-0.6979290617445099,0
-2.765956594418528,-0.7563105254133502,0
-2.9487148179330838,-0.7798582611370738,0
-3.9312638044001353,-0.8526307077105552,0
-4.810055575897969,-0.6691967184343244,0
-4.799944635563368,-0.7497338255008871,0
-3.8049901466621465,-1.5402929469986717,0
-4.1094464644903335,-0.7949793918186595,0
-3.612601806238255,-1.0245845590109655,0
-2.921476889432129,-1.0957140209213931,0
0.8360517527105779,-1.269324927699011,1
2.2668106809705213,-1.2532310703851737,1
-2.0192482609293627,-1.11858955185359,0
-2.048132050437263,-0.9089150668874812,0
-1.853885830657553,-0.7382178847142952,0
-2.218274671215569,-0.44603516779462976,0
-1.8123769545390078,-0.3315316457649661,0
-2.046546012236086,-0.4431854305017017,0
-2.1815716446019504,-0.3587215551951173,0
-1.882468927367802,-0.3771223458098699,0
-1.2175690995601274,-0.4357449948784211,0
-0.16013252580642282,-0.6228581948245276,0
-0.669633943928351,-0.7391964449478475,0
-1.5530283170953962,-0.8586889298379558,0
-2.4492013546312785,-0.8931936182776882,0
-2.6771839145239995,-0.8349132018201241,0
-3.1134559588965667,-0.8866774972728843,0
-3.886683078256512,-0.9928902914048229,0
-4.195748128327189,-0.9868088332235425,0
-3.7355082858414215,-1.089654030526085,0
-3.22575992063784,-1.525658297573887,0
-3.8222406445852224,-0.9533382523095231,0
-3.3172593428892214,-0.9187887501197429,0
-1.6520941071535054,-1.2587060563657624,0
0.919818300956794,-1.1956147346669617,1
3.501643292401653,-0.9588289300693087,1
3.3497870408452375,-1.0255375768774642,1
3.463957263255891,-0.9642551425589955,1
2.5215124521813164,-0.8126593517560087,1
2.4470503921200706,-0.4785446735404621,1
1.89103187146135,-0.2779561649574884,1
-0.16896783038837765,-0.26102116518542196,0
-0.9094813133293986,-0.31978879077024114,0
-1.5136586349357724,-0.2759231841208152,0
-0.004806301196869618,-0.32224674082379695,0
0.03245547275036912,-0.4338538189469742,0
0.7873715620212418,-0.3796584673917089,1
0.13350239458789068,-0.4542697302422964,0
-1.5213292704903718,-0.4091152795267802,0
-1.908416555747153,-0.40081047091575084,0
-1.441586804123409,-0.5090771578507558,0
-2.6442657782946117,-0.5766043776900673,0
-3.3146433436404785,-0.42565925404310706,0
-2.998112811041774,-0.491160871026165,0
-4.120336966490376,-1.1766498893247204,0
-5.003726182893667,-0.28266922706547626,0
-4.037326228985284,-0.5163907394651681,0
-2.4672794919743186,-0.7580424664318614,0
2.30683865437904,-0.5331865945686225,1
2.9018233035173835,-0.5809835128745611,1
0.1316420327871622,-1.1799794591447061,0
-0.5946998761737905,-0.9861096666788329,0
-0.15395776300287572,-0.7495144869442938,0
1.2287721781888932,-0.7594066362984222,1
0.15595800929871304,-0.7846773108319022,0
0.8756144678320895,-0.44267918097890135,1
1.5165349908698724,-0.3991356295017204,1
0.35348403289067454,-0.3743005171179608,0
0.5622053102534609,-0.26646785194876343,1
0.7638217327610105,-0.22327308012812594,1
0.6550844203524822,-0.4468236097779513,1
0.0956971055428783,-0.6074069803210295,0
-1.2966440727832067,-0.6158644888047943,0
-1.5737951239357397,-0.5212493222099109,0
-1.6837564811541987,-0.5550927786968342,0
-1.2555230327053517,-0.52839325498751,0
-1.8115357149130225,-0.4696138240957106,0
-2.233866367298571,-0.40691754303998046,0
-1.9024036718597146,-1.143581435080196,0
-3.0685177839246154,-0.4751679734732017,0
-2.6303058736455682,-0.4214677230174837,0
-0.958581445976698,-0.6294198181309323,0
2.6462741767711417,-0.8241619061429942,1
5.344794543589998,-0.344498516368261,1
3.4402830783695797,-0.36996405246158764,1
0.9157583672354678,0.03731975509881362,1
-0.9526560125436234,0.26198032282269484,0
-0.9974376784317983,0.5586953806375821,0
-0.7422599251289785,0.6941411617957992,0
-0.6155026571934713,0.3191696745707193,0
-0.5235931721381769,0.2435194321142648,0
-0.392765224469761,0.12506013780938524,0
1.0575006540104466,0.01209629112886009,1
3.245523128288847,0.5429861861133969,1
4.385506431139832,0.07008204603144105,1
3.5700245183413353,-0.3455841442179437,1
0.7653196957864717,-0.26297226577876853,1
0.4974863960073641,-0.25021428403861895,1
0.1307056374357506,-0.2780477077140711,0
-0.709639784978611,-0.44799580441536235,0
-1.3916368785280044,-0.4468899003618995,0
-2.7969739160089016,-0.13915421451283028,0
-2.1439463495236177,-0.8442301660640187,0
-2.9701787455098008,-0.3021717726868978,0
-2.7508909788340827,-0.35286602485887714,0
-1.740677425034297,-0.48611486179095437,0
1.068708144038504,-0.36741039213536525,1
2.6779097000968135,-0.1529933310466322,1
3.2870625673595244,-0.38444238115933854,1
2.0226945696608474,0.0005496511451071254,1
1.657714398780141,0.17599038022092767,1
1.8934316628170276,0.4271698275452139,1
1.6470975768645173,0.5004157543544103,1
1.3788404277895072,0.6718145104856702,1
1.130436954754071,0.7611472683223345,1
0.8234329213483997,0.7618012470052657,1
2.3084055040200666,0.6155753865442977,1
3.5801033915303377,0.316851454612434,1
4.081694966323022,0.32307640906891816,1
4.70235881748575,-0.08338358278980514,1
1.9240264524102217,-0.23023228727978037,1
0.8529148815413242,-0.09639773959630081,1
1.7038948138835075,-0.14362026521822635,1
-0.026521316877857515,-0.06240271707147119,0
-1.045767637581477,-0.011540332728937432,0
-1.343945941381641,-0.11408795824477021,0
-1.6034085871688986,-0.4820698580831399,0
-2.41345482085817,-0.12766129116529804,0
-2.3002688620685734,-0.11353228275497038,0
-2.142927841224776,-0.16017404574586735,0
0.10624062747946969,-0.30379033097093844,0
1.7583021905899319,-0.058943276721616776,1
1.844866486781576,-0.032774241693790965,1
1.230922992870476,0.1627971108304072,1
1.2652679380964433,0.3179439432161667,1
1.497146836215794,0.6301141933213673,1
0.4239775386563537,0.4930977014224148,1
0.17827089374687785,0.5252991470578195,0
0.5928200710052337,0.6129318416097402,1
1.058063304913381,0.7441702664668569,1
1.4368131009470217,0.6755119512366228,1
2.0803432355527662,0.5688013195921726,1
4.189071536414958,0.8712539918634981,1
1.9297119402117069,0.46206942842881604,1
0.3438805347785577,0.18588636643122114,0
1.8993589152202386,0.3470085575877312,1
0.6470284680938521,0.09881984425118509,1
-0.4985853653505132,-0.08856978054456371,0
-0.7765138339137857,-0.18577852509070195,0
-1.3164772711988908,-0.2574615834344122,0
-1.1764778242505316,-0.2975864414557902,0
-1.936312413584004,-0.390565612808485,0
-2.1849184272088467,-0.4676954036271704,0
-1.3866423197266722,-0.5710610207575312,0
-1.8046220945381035,-0.5294137300348741,0
-1.391069115549103,-0.340696970229799,0
0.03182093619959763,0.06327796339281394,0
0.29251708661241693,0.41751153347928366,0
-0.08685354474422437,0.5526897141324881,0
0.0010973935158266714,0.756421301720319,0
-0.7412483931367094,0.791597296892989,0
-1.2215077654381261,0.7527114600521239,0
0.21938695766768648,0.9045606790389502,0
0.5285525950436758,0.8264067292982967,1
0.31403256071564595,0.6013450682974146,0
0.3072104984265496,0.5600410524162613,0
1.3419823494090726,0.3940148364049942,1
0.8093019591539421,0.19354017766029918,1
-1.0074394829557913,-0.041551893227637235,0
-0.347465437816602,-0.09316793701476639,0
-0.4320108571947838,-0.16178385823157623,0
-1.4946212890249886,-0.3517257807657283,0
-2.6602059536636524,-0.426869292736618,0
-2.5396341898502954,-0.38961024430138674,0
-3.309351436525858,-0.42422808808697576,0
-3.4608235606960003,-0.39579320778473853,0
-1.980220526201767,-0.5890935957543119,0
-0.709147144632574,-0.5909581703665111,0
1.327307906739124,-0.3601582175771155,1
4.0782184169038755,0.20962849199161487,1
2.6707536591200465,-0.03023512378768285,1
2.173547579999102,-0.31954692983068933,1
2.0266357621969755,-0.12430765629115839,1
2.445513866217549,0.08999572027350564,1
2.347855013202998,0.20343440847003175,1
1.608515497103919,0.36022810035397973,1
0.69578808194492,0.6881481347387564,1
0.2551098020707167,0.8142205045657139,0
2.2248603646995275,0.49404987066574696,1
3.234169202739598,0.36716563341763647,1
2.831270042914542,0.32585579660026415,1
1.7841199772170124,0.14863670417630742,1
0.38338397818981973,0.16753079380497793,0
-0.06960619700007548,0.2876519446003956,0
-0.2311644141200402,0.2134310305139671,0
-2.1773130318193457,0.22799727267208736,0
-2.9279028251907646,0.3161060486729005,0
-3.5909564062370496,0.2852015475377254,0
-2.6843704269118707,-0.4785766431749213,0
-3.4959227184285493,0.25657117235490595,0
-2.4289803541520465,0.052522724674989495,0
-0.12018856141740655,-0.23077800189311296,0
4.133702428373173,-0.2316820470777329,1
5.804489577612911,0.2965403789830729,1
3.56227625255929,0.16811378447796066,1
1.5497262413533053,0.285141870387103,1
-0.496058302727071,0.4990186607980265,0
1.408583978169065,0.579675907239351,1
1.1187914704853623,0.17766589891027829,1
0.5961205872299743,-0.09401960253389131,1
-0.44489721070476557,0.020966658606609807,0
-0.19573986947534203,0.2281772173490555,0
0.9995542820135259,0.026424835218271065,1
1.3809675075835801,-0.017939454582570773,1
1.6497098565170634,-0.1425280824634722,1
1.7389659845184813,-0.1862891631537773,1
-0.4810647441211729,0.021473360402799947,0
-1.3061537086622064,0.07715313708987978,0
-1.6511584504016659,0.040277128443612795,0
-2.720009766525964,-0.004122346137397129,0
-3.6534885436274664,0.11203707127393178,0
-4.341942286992286,0.21526402603150802,0
-4.281854011527846,-0.5993273785338232,0
-5.154476559822498,0.32348737631826446,0
-4.764868160467924,0.23556052135363598,0
-2.845584245673925,0.08051310128162278,0
0.6367130575109187,-0.14468776158273114,1
1.1449694176657188,-0.010184996787848795,1
-0.3338666032560922,-0.43662556490218113,0
-0.8771719215015591,0.0451498013247419,0
-1.2389491842236005,-0.13226344052179462,0
-0.8969963406934874,-0.13936339543874426,0
